date,SBER,LKOH,SBERP,VTBR,MOEX
2013-05-17,0.02620321384702834,0.010434877292579494,0.009929253483412252,0.012995925682077013,-0.019484396655839547
2013-05-20,0.012472995495355282,0.0014818476408833103,0.016851029002053642,0.03499919778022122,-0.011834457647002796
2013-05-21,0.02237894591162244,0.009578852560824481,0.011974648977922327,0.03235980776583793,0.053548549059477826
2013-05-22,0.016664775771102047,0.018454908501583118,0.019267930347404618,0.029932533957030143,0.04470549454665281
2013-05-23,-0.04734174195163382,-0.022324522205789198,-0.04035129552356746,-0.03431255973095533,0.001858736594625342
2013-05-24,-0.02531538008972366,-0.015580105937204696,-0.012628423548179264,-0.026046999257726744,-0.009890908291889672
2013-05-27,-0.0010688433218893156,-0.005498364347027096,-0.0006621201327774775,-0.0012881066615733994,-0.0005627990018170812
2013-05-28,0.011022058794602472,0.010421175810243698,0.02614869862432532,0.02251581948335128,0.01193821304044471
2013-05-29,-0.0402212134868648,-0.037809011660198094,-0.018363477538723874,-0.03570662594547518,-0.004646416685709243
2013-05-30,0.00080048033091636,-0.008224538795771279,0.013317862332148859,-0.0023972987399194803,-0.004106781952653359
2013-05-31,-0.00985031585083444,-0.026953255567655952,-0.06566323467050314,0.010850800907524256,0.005037794029957081
2013-06-03,-0.002022245380767809,0.008977245490823686,-0.0020797234532494865,0.008810629682154686,-0.016513792424483413
2013-06-04,-0.0009113463240255931,-0.004505108984408849,-0.004033104694990326,0.027017261682395353,-0.009887891932130227
2013-06-05,-0.01233388042599509,-0.0012757137753091699,-0.01488164484801369,-0.017223698201597488,0.004765998917618786
2013-06-06,-0.006069665257342894,-0.0036767685893527567,0.0198858254325895,-0.011720965298156888,0.011534589452491157
2013-06-07,0.020528729906756814,0.0207107994425616,0.01772876778757345,0.020789887519416232,0.006932112068745659
2013-06-10,-0.010364893116750745,-0.012840930046502327,-0.0019089179508175237,0.0014685830815266204,0.000746547253784563
2013-06-11,-0.03323254934443219,-0.013759483251016594,-0.03726275676449162,-0.00441223533326506,-0.01902308047550346
2013-06-13,-0.030557188530898022,-0.006302711628218749,-0.022781986810121443,-0.02128192685853717,-0.009169118680129665
2013-06-14,0.019300830961575328,0.0085555688810097,0.017669065573669845,0.02149247533810216,-0.018789899058082673
2013-06-17,0.022178541341652962,0.005237012984630365,0.019459158847919173,0.014006709601533784,0.027388404313314615
2013-06-18,0.006454993782307801,0.007328374361837434,0.010833439286201691,0.016062948334390113,0.00436640465916984
2013-06-19,-0.018116627226529288,-0.0027551145964204698,-0.012790387073162584,-0.005325698781909935,-0.015462749622180732
2013-06-20,-0.03298005543577527,-0.010721532227219768,-0.03242143772116784,-0.037029646409334684,-0.01297336425947063
2013-06-21,-0.003501097668178767,-0.03854094210486462,-0.0027498389134602333,0.018581615712135534,-0.021472311224434524
2013-06-24,-0.028684568099279804,-0.0021201815675223083,-0.018134454253460316,-0.016027335907038844,0.009709776077488692
2013-06-25,0.012107771230929893,0.016397442513180222,0.004564537116060897,0.020827512086361626,0.018367065758719874
2013-06-26,0.0321281950507629,0.024424552007074794,0.025956651918826006,0.02223686437442015,0.010017421468653882
2013-06-27,0.005702926092945561,-0.004999069727622718,-0.005166486807939501,-0.0329120049967638,0.008398598708414499
2013-06-28,0.0032137146030958245,0.019689561723839007,-0.031275382636675224,-0.011854499534548481,0.007008268101207821
2013-07-01,0.020117142159599696,0.009308752695473715,0.05628379024361886,0.006156478419910743,0.015358983323815176
2013-07-02,-0.008526816229161757,0.0018304965755563663,-0.00619371349393251,0.0031695747612790395,0.0003716781310211427
2013-07-03,-0.015018655836428375,0.0054714708813508725,-0.01780800674820766,-0.009539023046758835,-0.0076471509470809025
2013-07-04,0.008761675881353051,0.0006234090284503576,0.017666793728132645,0.008483613977815519,0.0031778697647837
2013-07-05,-0.007474674416705737,-0.004998188153016872,-0.008367062923396494,0.005476003574340149,0.0003732039602936774
2013-07-08,-0.003220614700042172,0.0021376999198804967,0.0027021277907555313,-0.008860817468131147,0.0031666227448304248
2013-07-09,-0.006364295253306881,-0.004593869010227393,-0.009417877829566773,-0.0044600265075294245,-0.0013026893067676815
2013-07-10,-0.015046075382751623,-0.008987525348903992,-0.0015783058014867631,-0.028718372189789187,-0.012366655637211978
2013-07-11,0.04846054816908463,0.03282218084578222,0.045749524114624206,0.028931206073746676,0.016084132037344347
2013-07-12,0.029391133371925778,0.015563135708041262,0.023319928778399203,0.00021278859533419505,0.00018551154862577444
2013-07-15,0.014828536196835485,0.0019598488647088737,0.028796072360614697,0.005728243095086299,0.0012976181262812517
2013-07-16,-0.005220371257217517,0.000802930740181424,-0.005745641296079625,-0.0014819522136352706,0.0
2013-07-17,0.017560064105481853,0.0004012237377662268,0.014818937501754401,0.012003934810360719,-0.0007412898782746564
2013-07-18,-0.026457099843597006,0.0021037875922023945,-0.02733804414474569,-0.01944681871743928,-0.0007418397966324311
2013-07-19,0.01441775239479715,0.008817652468463014,0.009108372653084515,0.0012798636559353742,-0.002228827074232765
2013-07-22,-0.021040630543296815,-0.003677022776465936,-0.014560151331329664,0.00042625746595953526,0.00018592544443266304
2013-07-23,-0.00872740279475615,0.005361943141385373,-0.008032171697264154,-0.004270773093991479,0.007408813292871522
2013-07-24,-0.008388181529557472,-0.0073052877996263805,-0.004310351501122323,-0.0010705492939795732,0.0009222540541173021
2013-07-25,-0.0039595758724341405,-0.009421267380388327,-0.008540687718037536,-0.0025740039951728773,0.0001843487884287705
2013-07-26,-0.010706515623878534,0.002664992149238196,-0.006967717239352171,0.010256500167189061,-0.001106602842546181
2013-07-29,-0.006245719768612897,-0.007409121366100003,0.0020543731117661536,0.0,0.01592711013643854
2013-07-30,-0.0004248539628431107,-0.0035983111576949165,0.014263639230285837,-0.00939776245877116,0.017642221754344985
2013-07-31,0.012353005101027664,-0.002643621265099422,0.008327784864775832,-0.0004292766754052846,0.0033847008353041445
2013-08-01,0.017165571028504537,-0.001885302843713435,0.0024048107781791494,0.007698925966682483,0.05231535771113019
2013-08-02,0.00030938998854547505,-0.0013269370120948015,0.006782391848316567,-0.0017057573432279582,-0.002704074657657303
2013-08-05,-0.00755579850931261,0.0014799318870649275,-0.0013262601413535666,-0.00964947982656509,-0.0003385240384394293
2013-08-06,-0.01602380203219801,-0.03265384702647313,-0.025130664725579396,-0.004535155165391374,-0.053550077958341886
2013-08-07,-0.0025369992465886742,0.004730626430545944,-0.013288776963423538,-0.002600781700057256,0.001071046157366824
2013-08-08,-0.004136400870432561,-0.002309954828062444,-0.00027586207071504524,-0.014206336616323994,-0.00214324068467225
2013-08-09,0.01696652744023427,0.010925071419993326,0.009200202209878522,0.008766218749720868,0.003034903695154111
2013-08-12,0.005418937812399125,-0.0003639861725442131,0.0008197841694251691,0.015588105202043302,-0.0005349023930695423
2013-08-13,0.012188974377181805,0.015276927993186846,0.015315065214073829,0.01914952133286075,0.012583240909243938
2013-08-14,0.0068552987557394295,-0.00771251702070785,0.006702437959473284,0.0023155467666442263,0.0070200358493405675
2013-08-15,-0.02854677245469436,-0.016340062778137158,-0.030245744879447537,-0.009294532479249766,-0.018890137131285147
2013-08-16,-0.01596988093735551,0.006276171229236204,-0.006908967651073178,-0.001274156044114993,0.0014247553612261226
2013-08-19,-0.0014936522567832536,-0.005804089602802324,0.010757240679495933,0.000849617723155792,0.0021333341424203877
2013-08-20,-0.020712714586369727,-0.0020472985444317006,-0.015900784374882033,-0.00895719360401694,-0.004271229130946027
2013-08-21,-0.013387668403689316,0.001050420264651797,-0.0011156046339025707,-0.020998715074702173,0.002493766878402458
2013-08-22,0.019256612540216402,0.022629157430439507,0.012754921290921374,0.006541671823724263,0.01360565205577846
2013-08-23,-0.004126403943911499,-0.0006673682837082427,-0.002482759896019964,-0.005885575572742167,0.0005263619737282311
2013-08-26,-0.00709803689904054,-0.002519475842353341,-0.00470654246437977,-0.0008748906944762175,0.004724831608899783
2013-08-27,-0.012017122731080073,0.0035460118869201263,-0.016649562639524086,-0.008129232947401045,0.017307458674613842
2013-08-28,-0.008465187552052316,0.00572920898028699,-0.01506780461993556,-0.0006620324637696477,0.016338008072593918
2013-08-29,0.0031270965844361043,-0.004959997896488813,0.005000367587307389,-0.001988731182474519,0.022697903675670632
2013-08-30,-0.017207869920025237,-0.013729247908733262,0.0004274417675681524,-0.013808682667128565,0.005923018303122071
2013-09-02,0.014975227778049674,0.010803092685482086,-0.0028530689824065106,-0.0008974647225668778,0.0014752891783227388
2013-09-03,0.01078207521937517,-0.0013375863708438307,0.005698021114637796,0.005595985504121246,0.0097800290536397
2013-09-04,-0.0013275806795520252,-0.006507615156738077,-0.0015637219761827587,-0.0013401833589558679,0.0042084879207873365
2013-09-05,0.026761468161845554,0.03217285312773022,0.015528262326555194,0.016624565519929115,0.014910095856279686
2013-09-06,-0.0033468317340504213,0.003606134329620879,-0.008157569850686556,-0.029446695973477623,0.03179345383754374
2013-09-09,0.024990621340320467,0.009850335852834643,0.03742121772231371,0.004066883147153287,0.000616427820413072
2013-09-10,0.01818611994465571,-0.008950830520084557,0.029092473357626495,0.0036011742721745346,0.014377733143912838
2013-09-11,-0.01093476138783881,0.010484307608202084,-0.01062709257428635,0.0,-0.0039561828836457555
2013-09-12,0.00031408679523243913,-0.007093459639992784,-0.0022728801816267814,-0.006536707598462741,-0.0021367529497352197
2013-09-13,0.0030310971730589486,-0.0010957813518629074,-0.003620520213659838,-0.010000083334583422,-0.009672294642507745
2013-09-16,0.032345342453623784,0.011101313334302391,0.03303246555009905,0.00045672528768353677,0.0329291568067748
2013-09-17,0.006345390681952656,0.00044346991290752984,0.004926757015981076,0.005918523991796613,-0.01095695764842624
2013-09-18,0.0019058133056686789,-0.006127409594618327,-0.0123627054398372,-0.0066036901713930375,-0.008487471381185049
2013-09-19,0.02513490720244276,0.009471729831607127,0.021118877789298954,-0.00022849308907832593,-0.0022857152808560626
2013-09-20,0.0002931261929240473,-0.005761150435071618,-0.002695938470908997,-0.003433676259050624,-0.03571808260207923
2013-09-23,-0.005289462817398168,0.008408989581375943,-0.012808248065056368,0.00022927891880777378,-0.013369608661678052
2013-09-24,-0.013048820975059475,0.00044062569560662535,-0.0011725621824215844,-0.0032146985204743587,0.012578782206860185
2013-09-25,0.014324769521333687,0.01746769304039078,0.01539387490549778,0.0025267039972925536,-0.04614335360927125
2013-09-26,-0.0027502227333945292,0.001441961316901184,0.0,-0.005290409118910376,-0.0014924138413853626
2013-09-27,-0.03076243770011968,0.0004801920860577721,-0.02864779243329952,-0.006246405503644176,0.006286207631961104
2013-09-30,-0.007431950725972457,-0.013581977315147464,-0.013298068304631488,-0.00979485442783808,0.02298577031650004
2013-10-01,0.013196821306012277,-0.004291642773311082,0.021192846151639525,0.012575852743933087,0.0429020215442095
2013-10-02,-0.014423815324980974,-0.00824463618959047,-0.012794476452807952,-0.01351371916672282,0.001234377567627101
2013-10-03,0.005102572556823594,0.004228959882442805,0.004238978396761614,-0.013936684768368615,0.00706825315211297
2013-10-04,0.021649136304602926,0.008355982064969068,0.010388679137707163,0.005929105475646743,0.008386113033652326
2013-10-07,-0.0008969057355454486,0.0036429912785010087,-0.0064308903302904025,-0.006404956067542817,-0.014683653238173786
2013-10-08,0.017884968599556777,0.023716526617316065,0.02316605420034642,0.006877769315121734,0.01635246952473501
2013-10-09,-0.006188928836365448,-0.00018941187669097476,-0.001673856052955305,-0.0018925957861239944,0.012502987307820406
2013-10-10,0.01903332065863122,0.003970134716597033,0.01534556967466032,0.01223832643691728,0.005970166986503975
2013-10-11,-0.005429000246773656,-0.00047180939775909455,-0.0024140790581682952,0.005598335125420835,0.004454350349380153
2013-10-14,0.0005830903955293101,-0.005679144464109995,-0.0001272183705042748,0.014089619846798494,0.0035492495111414894
2013-10-15,0.015616280336174368,0.013669786275896404,0.01615380911245353,0.005261364075729233,0.0077935840405632005
2013-10-16,-0.004793873034999131,-0.005116061005270585,0.001376118313116011,0.0,-0.0029338439703289203
2013-10-17,-0.006943802613379895,-0.015554920729609286,-0.007403258607640301,-0.013321281052829613,-0.004712127700049667
2013-10-18,0.01736504516503844,0.014142225071798359,0.021800925707510257,0.0027707244693865383,0.005152753395656332
2013-10-21,0.0027544301975563307,-0.0021227925041125313,0.014436267349734341,0.004600882282075888,-0.0014695079793598834
2013-10-22,-0.00028458948159633716,-0.004543741251638553,0.004121217954249673,-0.005292844021137751,-0.000294160908136706
2013-10-23,-0.020222070088719866,-0.009772452936242435,-0.022384886729163906,-0.00880654590760371,-0.014670189747793855
2013-10-24,-0.004171725671771968,-0.007887310642905399,-0.0032214127722191687,-0.0070077371574048,-0.016556669594447543
2013-10-25,0.0012630557909400844,0.010996245348377067,0.009387420715877335,-0.0018770535778710623,0.0016680571006970134
2013-10-28,-0.0014575137400215472,0.0018607319474486744,0.003191361490982691,0.018844340344925953,-0.01526747213078842
2013-10-29,-0.00038902937662411394,0.004423207611085648,0.01314847284350636,-0.000691642678868506,-0.020987944892221576
2013-10-30,0.0030110265087874635,-0.008243834064810862,-0.0016947104891317881,0.016922425321409505,-0.011853161297020737
2013-10-31,-0.0035948544907305046,0.005963331366085889,0.005316590580286099,0.005652926302788231,-0.026908898216531748
2013-11-01,0.008818313842666944,0.004555816535860661,0.007563515257244555,0.007860792863934641,0.002772569663233764
2013-11-05,-0.011449766070162076,-0.008607010027881279,-0.01834692380179168,-0.008988824568433107,-0.008176660437245444
2013-11-06,0.0011703892879948027,-0.0031090834123194437,0.013671497194620276,0.006524941588295299,0.0018046104479097456
2013-11-07,0.009314125741971692,0.002679171060048327,0.003957551486607525,0.005367939527962974,-0.0004918436036523578
2013-11-08,-0.016455266385134587,-0.01390414740578792,-0.007327800223167467,0.01439511071498717,0.007677894451935306
2013-11-11,-0.0008839562526183852,-0.0021825068682255673,-0.007017572658646535,-0.003965636393346954,0.016782707928946525
2013-11-12,0.024076495475070615,0.009375219686026566,0.008342953899715181,0.007696574551989287,0.03629905941723854
2013-11-13,-0.023683529559806422,-0.01477919087108721,-0.0044651012457362456,-0.043655504939432994,-0.004485352814078604
2013-11-14,0.018393784116377265,0.014394316431620532,0.006750266711866077,0.01408794033748388,0.004022282650675307
2013-11-15,-9.6436665294926e-05,-0.0034705520229620854,-0.0018036438485435611,0.015226447331291384,0.002313209451564939
2013-11-18,0.017305274345934415,0.01008896378922946,0.009582059181313256,0.009290046907092734,0.0015391722293686535
2013-11-19,0.006518989499633033,-0.0023929181076127494,0.007836658486385999,0.014860413325190431,0.005674426697425266
2013-11-20,-0.00179084830368703,-0.0013905207102558454,0.009417373895860245,0.01699148309889215,-0.0006119015029536622
2013-11-21,-0.011576180131993448,-0.008529144585314119,-0.0044621962249995544,-0.020250584299798917,0.003055770139477842
2013-11-22,0.0030493639028316404,0.00862510466599439,0.0068027473227524,0.011683386900797397,0.02411571275953787
2013-11-25,0.001996103509600509,-0.0019690245285924365,0.0005842828094938704,0.005149121009841442,0.0051986749092374565
2013-11-26,-0.021985237255066667,-0.004867127647724778,-0.005153443122417646,0.005761244997723835,-0.0007410152247192192
2013-11-27,-0.002429662500457422,-0.007759119476180989,-0.00011743291658129513,-0.002983168630408982,-0.0007415647355034903
2013-11-28,-0.0007787404267780085,-0.0019492233645974802,0.00023485204429228598,-0.005563891948049346,-0.012841747327930713
2013-11-29,0.0036936278384975692,-0.0035671566570405827,-0.0037642674727542294,-0.006890638806124416,0.006889348800635299
2013-12-02,-0.006912357757113267,-0.004513794338299313,-0.0028325287438257206,0.0015113896863884367,-0.006438593778353922
2013-12-03,-0.020928700703775272,-0.016610442143065583,-0.02198678603910519,-0.014122994111705239,-0.016203882971405924
2013-12-04,-0.012952638539238018,-0.008838504783120963,-0.009346429633051285,-0.0008756567985095106,-0.005357839070352019
2013-12-05,-0.007099421299204184,-0.010853134222209524,-0.02281936820869106,-0.0008764242454075042,-0.04955791852576265
2013-12-06,0.01665443490513731,0.004528002445240573,0.011659769900903972,0.008295179632853093,0.020750944105038974
2013-12-09,0.01095083118675148,0.012409986235733373,0.0032011847085808144,0.009735068770752413,-0.004274525625111751
2013-12-10,-0.008351609489471062,0.002553640323189761,-0.002461539704446461,0.002150538463228565,0.011672056802161487
2013-12-11,0.004880244734012113,0.0013992306515570262,-0.0020970833565851304,0.00021479970010632063,-0.0009413241987834413
2013-12-12,-0.01693342400156811,-0.00250000130208456,-0.002349015112397748,-0.008194999496833055,-0.00835374075445772
2013-12-13,-0.00020212228466993015,0.00040042044681359645,-0.008327684693999733,0.001946998992558904,0.00976539497680506
2013-12-16,0.009155454062261655,0.006633606210566277,0.0002495944103810084,0.010320452815787851,0.0012531329960676718
2013-12-17,0.0030000022500031288,0.005305052229693098,-0.007640796238954671,0.002350177344953673,-0.00455009806749528
2013-12-18,0.00029950581764358916,-0.001979904621429519,0.0022607394707878366,0.0061695759998168015,-0.00110140834043611
2013-12-19,0.015845053231215753,0.00951707175917388,0.004381305124595811,0.013273132818197005,-0.022447810367668745
2013-12-20,0.004118056608917548,-0.0022601100369005972,0.00635001822467698,0.015575021519461265,0.015655271811506555
2013-12-23,0.0024431969153046323,-0.0035478503756498254,0.00593987639258058,0.0077997111341411495,0.029978825833659215
2013-12-24,-0.00479429517699413,-0.005444749381201347,-0.005815768418483903,-0.0006135596879259318,-0.009582762666285353
2013-12-25,-0.0033402133423287195,-0.004128024164523997,-0.0031073295774800822,0.005711969834494244,-0.0060752581904202725
2013-12-26,0.003242130854878279,0.004822640912869855,-0.0027424599586956537,0.007094384675497603,-0.01543094703054326
2013-12-27,-0.012535326753349035,-0.004424016162960307,-0.0070149354432296335,-0.004859292817459883,0.019485217358583887
2013-12-30,0.0048550999506839065,0.016012202743642793,0.008262440595037187,0.007884403524148835,0.011449916207924597
2014-01-06,-0.022591924466049663,-0.024567602019461923,-0.00889117371854692,-0.024461064691640833,-0.03252319170556006
2014-01-08,-0.007305968570550494,-0.015749952087075286,-0.018407374698845142,-0.01141446449334895,0.03252319170555993
2014-01-09,-0.0019368985106269436,0.010157011802948417,-0.0024373047791313948,0.004373640211447473,0.0010763436112554896
2014-01-10,0.012170535620255114,0.006296139871092694,0.003845665552217698,0.007040824281901567,0.004905728066292003
2014-01-13,0.01052905189585138,0.0047586935794901464,0.015110439237890834,0.009447595430591888,-0.0029098726405772826
2014-01-14,-0.010125907363078323,-0.010600184658936897,-0.013831830190151485,0.003876369232181725,-0.0059995564929826665
2014-01-15,0.015299533468710718,0.01000033460345981,0.011813411440054622,-0.0012224940397810406,0.002927357456012439
2014-01-16,-0.0011915402065104839,-0.010202375214309814,-0.0021490432390765166,-0.007571917892045698,-0.003081666537408112
2014-01-17,0.00515311813199852,-0.0006063668705244407,0.010198388674462766,-0.00576845439674042,-0.008368249670516466
2014-01-20,0.007778309290115676,0.010108461944171808,0.01676953775304424,-0.004140792666031388,-0.009380931833765711
2014-01-21,0.0023510982616893866,0.0010002501459114624,0.000615725652110772,0.0035207657783372,0.010469663568962272
2014-01-22,-0.0002935851662718264,0.00044978635906604586,0.0003692534967183225,-0.014577517618157643,-0.011412615076832455
2014-01-23,-0.004610789548818013,-0.011710147634325633,-0.0024642693594182446,-0.0025204802253348518,0.00015722034463626607
2014-01-24,-0.019861626086721602,-0.010775199551870139,-0.01955839361514131,-0.01248561347155836,-0.018404454119126182
2014-01-27,-0.019445619817293196,0.0025518029566231567,-0.029231770554290673,-0.012427843692455509,-0.011110330855066035
2014-01-28,-0.00430460847122779,0.005793876748597021,-0.007671840502000983,-0.002374528908477366,0.019243698392627125
2014-01-29,-0.014275612249172258,-0.006762794950817202,-0.005891226045619702,0.001943215552642819,0.005385725040982714
2014-01-30,-0.0018771514532846321,0.019152155681340297,-0.008703734228130823,-0.012152927351411623,-0.03570084879969885
2014-01-31,-0.011548684784782208,-0.0044646290519311,-0.0054452621431864915,-0.007891316707243315,0.005713834825404453
2014-02-03,-0.0004224757139306855,-0.01122414331618796,-0.0014659828040265214,-0.0037482129650287183,-0.0040779764530786845
2014-02-04,-0.006252338494241905,0.0016764463272523522,0.0002667022285444728,0.0017656151132784848,-0.01101169808852729
2014-02-05,0.014563364187896728,-0.0025920575616750156,0.010742096531902029,0.01878604832102949,0.030916878311721414
2014-02-06,0.012183208954504067,0.002084340247762807,0.012323176399094027,-0.0023832748795721563,0.03603568256090333
2014-02-07,-0.0009319182657368424,0.0030424444136876454,0.012301870906295184,-0.0015195921734528057,-0.018721295608208968
2014-02-10,-0.011041778850581992,0.006560378797478793,-0.005549475428109317,-0.010482734123182796,-0.007905179507113261
2014-02-11,0.006785348858326425,0.013687894794929637,0.018210300601399405,0.0,0.010735815144594893
2014-02-12,0.007462721201589594,0.006281396620675625,0.019630679463233172,0.022145933288318567,-0.017904304623207447
2014-02-13,-0.013933884583173227,-0.002567142010150497,-0.01874150823920038,-0.020610340138043828,0.023697791429823176
2014-02-14,0.011969958167655469,0.00802505353055605,0.0013956736389747558,0.006336741404888605,0.014723241552893875
2014-02-17,0.008653602986840243,0.004745257540598313,0.007075203235141155,0.006296839826562448,0.004604766386748118
2014-02-18,-0.0089640495149195,-0.00405898300385967,-0.006314746924729616,-0.003686440258543034,0.0
2014-02-19,-0.017962053510378412,-0.005700541261461569,-0.0158348347579818,-0.020189406408845575,-0.000459523635259359
2014-02-20,-0.002849155095740979,0.006337374751032398,-0.009051005672371293,0.0008863284426899499,-0.016996700884701982
2014-02-21,0.003902341080399668,-0.005450675185546848,0.010080209416893802,0.0037581562968110383,0.016383674045580707
2014-02-24,-0.003268493605132115,-0.0002954791708685088,-0.004123185843974214,-0.003979664770415939,-0.0024558723011120862
2014-02-25,-0.00550673847343679,-0.00960118233617386,0.008229440811706151,-0.012259152750004389,0.0012286900639615662
2014-02-26,-0.02016586624448647,-0.0009452972170873396,-0.0007686395459138896,-0.013092737816385168,-0.01624793964422998
2014-02-27,-0.02379367771344166,-0.003490404939768491,-0.02386314764375167,-0.036089968065643685,-0.0015612805669524645
2014-02-28,0.011474088813439807,-0.01967276559870478,-0.009892582159716277,-0.007566836766431144,0.0
2014-03-03,-0.16143544987470337,-0.07717706039121279,-0.1315639307715553,-0.192580503980124,-0.12269743531110333
2014-03-04,0.050035574564242735,0.044399124065755205,0.07722419682222965,0.07402574883514236,0.002470008312943448
2014-03-05,-0.0011042268467563877,0.010629207070823758,0.026380923572332862,-0.030387579575138574,0.04074445847476609
2014-03-06,-0.015089958566586452,-0.015748356968139168,-0.038065437447969024,-0.029635940202826342,-0.024663007208956856
2014-03-07,-0.0031205167929495665,0.036112509585998105,-0.03398944702167934,-0.0039806705961586185,-0.011685839792771185
2014-03-11,-0.04369627173569847,-0.01082644813737012,-0.05976431223498734,-0.04635722872260116,-0.04027389913793996
2014-03-12,-0.05517066965810085,-0.026080027349804483,-0.04484771257317858,-0.055211813198963,-0.01843370168883802
2014-03-13,-0.03682777393558422,-0.024930925337259345,-0.03694613865515452,0.005973921240542834,-0.09048463220729729
2014-03-14,0.02698094310838363,0.0214831033300728,-0.012055498751500826,0.003129893008927787,-0.005309385557970937
2014-03-17,0.0702278809064956,0.007991363213174722,0.06865116637513537,0.033797379583290495,0.03540192705091579
2014-03-18,0.056328019932814055,0.009234548020659724,0.04947345767056454,0.03590357448734119,0.11241070339033367
2014-03-19,-0.0073955717332870085,-0.01510276818575663,0.0031825441729220797,-0.004381487949989147,-0.01351371916672282
2014-03-20,-0.016591162085466814,0.003176286418420737,-0.008814646738576386,0.021431460288012225,0.0030387010601625433
2014-03-21,-0.01304063552090441,0.009468771428851967,-0.011205889000601814,-0.02465679661286017,-0.008963846323677277
2014-03-24,-0.0022965052195589495,-0.021485718292192417,0.022740392356952112,0.0017605638350331806,0.020850795480190573
2014-03-25,0.04446842289732103,0.005388260255749488,0.01542293055054668,0.03655609230108497,0.023874968650252154
2014-03-26,0.008636997916108731,0.021319402017594517,0.00563047864728592,0.029794769723028032,0.02011660063128197
2014-03-27,-0.0329997931856382,-0.005745641296079625,-0.027411287108677965,0.001096791993689129,-0.029111644847348923
2014-03-28,0.019709345774935882,-0.001572739511600217,-0.0025849630451171227,0.046320688363770554,0.011746550681136917
2014-03-31,0.028198153165487003,0.027937668010415483,0.024365771506509287,0.035470179448308006,-0.005683301270079011
2014-04-01,0.0009541985456818179,0.0028530689824064807,0.0047435606290580174,-0.005063301956546874,-0.0024208899943787706
2014-04-02,-0.014530426769134833,-0.005918988604241252,-0.02956619653093473,-0.011487043987130812,0.02967981796701336
2014-04-03,-0.014131067158218175,0.0,-0.004580160678574372,-0.018919833504630286,-0.0010089121420803694
2014-04-04,0.017873902798355677,0.006122468104383829,0.018947137476112392,0.0176353118122736,-0.014232703826536753
